"Angel's Feather",M10,Art,Artifact,,,U,{2},"Whenever a player casts a white spell, you may gain 1 life.",,,1\1
"Angel's Feather",10E,Art,Artifact,,,U,{2},"Whenever a player casts a white spell, you may gain 1 life.",,,1\1
"Angel's Feather",9E,Art,Artifact,,,U,{2},"Whenever a player casts a white spell, you may gain 1 life.",,,1\1
"Angel's Feather",DS,Art,Artifact,,,U,{2},"Whenever a player casts a white spell, you may gain 1 life.",,,1\1
"Angel's Grace",TSP,W,Instant,,,R,{W},"Split second As long as this spell is on the stack, players can't cast spells or activate abilities that aren't mana abilities.
You can't lose the game this turn and your opponents can't win the game this turn. Until end of turn, damage that would reduce your life total to less than 1 reduces it to 1 instead.",,,1\1
"Angel's Herald",ALA,W,Creature — Human Cleric,1\1,,U,{W},"{2}{W}, {T}, Sacrifice a green creature, a white creature, and a blue creature: Search your library for a card named Empyrial Archangel and put it onto the battlefield. Then shuffle your library.",,,1\1
"Angel's Mercy",M12,W,Instant,,,C,{2}{W}{W},"You gain 7 life.",,,1\1
"Angel's Mercy",M10,W,Instant,,,C,{2}{W}{W},"You gain 7 life.",,,1\1
"Angelsong",ALA,W,Instant,,,C,{1}{W},"Prevent all combat damage that would be dealt this turn.
Cycling {2} {2}, Discard this card: Draw a card.",,,1\1
"Annex",9E,U,Enchantment — Aura,,,U,{2}{U}{U},"Enchant land Target a land as you cast this. This card enters the battlefield attached to that land.
You control enchanted land.",,,1\1
"Annul",MR,U,Instant,,,C,{U},"Counter target artifact or enchantment spell.",,,1\1
"Anodet Lurker",FD,Art,Artifact Creature — Construct,3\3,,C,{5},"When Anodet Lurker dies, you gain 3 life.",,,1\1
"Anowon, the Ruin Sage",WWK,B,Legendary Creature — Vampire Shaman,4\3,,R,{3}{B}{B},"At the beginning of your upkeep, each player sacrifices a non-Vampire creature.",,,1\1
"Ant Queen",M10,G,Creature — Insect,5\5,,R,{3}{G}{G},"{1}{G}: Put a 1\1 green Insect creature token onto the battlefield.",,,1\1
"Anthem of Rakdos",DIS,Gld,Enchantment,,,R,{2}{B}{R}{R},"Whenever a creature you control attacks, it gets +2\+0 until end of turn and Anthem of Rakdos deals 1 damage to you.
Hellbent — As long as you have no cards in hand, if a source you control would deal damage to a creature or player, it deals double that damage to that creature or player instead.",,,1\1
"Antler Skulkin",EVE,Art,Artifact Creature — Scarecrow,3\3,,C,{5},"{2}: Target white creature gains persist until end of turn. When it dies, if it had no -1\-1 counters on it, return it to the battlefield under its owner's control with a -1\-1 counter on it.",,,1\1
"Apex Hawks",WWK,W,Creature — Bird,2\2,,C,{2}{W},"Multikicker {1}{W} You may pay an additional {1}{W} any number of times as you cast this spell.
Flying
Apex Hawks enters the battlefield with a +1\+1 counter on it for each time it was kicked.",,,1\1
"Aphotic Wisps",SHM,B,Instant,,,C,{B},"Target creature becomes black and gains fear until end of turn. It can't be blocked except by artifact creatures and\or black creatures.
Draw a card.",,,1\1
"Apocalypse Hydra",CFX,Gld,Creature — Hydra,0\0,,M,{X}{R}{G},"Apocalypse Hydra enters the battlefield with X +1\+1 counters on it. If X is 5 or more, it enters the battlefield with an additional X +1\+1 counters on it.
{1}{R}, Remove a +1\+1 counter from Apocalypse Hydra: Apocalypse Hydra deals 1 damage to target creature or player.",,,1\1
"Apostle's Blessing",NPH,W,Instant,,,C,{1}{WP},"{wp} can be paid with either {W} or 2 life.
Target artifact or creature you control gains protection from artifacts or from the color of your choice until end of turn.",,,1\1
"Apothecary Initiate",SHM,W,Creature — Kithkin Cleric,1\1,,C,{W},"Whenever a player casts a white spell, you may pay {1}. If you do, you gain 1 life.",,,1\1
"Aquamorph Entity",PLC,U,Creature — Shapeshifter,*\*,,C,{2}{U}{U},"As Aquamorph Entity enters the battlefield or is turned face up, it becomes your choice of 5\1 or 1\5.
Morph {2}{U} You may cast this face down as a 2\2 creature for {3}. Turn it face up any time for its morph cost.",,,1\1
"Aquastrand Spider",DIS,G,Creature — Spider Mutant,0\0,,C,{1}{G},"Graft 2 This creature enters the battlefield with two +1\+1 counters on it. Whenever another creature enters the battlefield, you may move a +1\+1 counter from this creature onto it.
{G}: Target creature with a +1\+1 counter on it gains reach until end of turn. It can block creatures with flying.",,,1\1
"Aquitect's Will",LRW,U,Tribal Sorcery — Merfolk,,,C,{U},"Put a flood counter on target land. That land is an Island in addition to its other types for as long as it has a flood counter on it. If you control a Merfolk, draw a card.",,,1\1
"Araba Mothrider",SOK,W,Creature — Human Samurai,1\1,,C,{1}{W},"Flying
Bushido 1 When this blocks or becomes blocked, it gets +1\+1 until end of turn.",,,1\1
"Arachnoid",FD,Art,Artifact Creature — Spider,2\6,,U,{6},"Reach This creature can block creatures with flying.",,,1\1
"Arachnus Spinner",M12,G,Creature — Spider,5\7,,R,{5}{G},"Reach This creature can block creatures with flying.
Tap an untapped Spider you control: Search your graveyard and\or library for a card named Arachnus Web and put it onto the battlefield attached to target creature. If you search your library this way, shuffle it.",,,1\1
"Arachnus Web",M12,G,Enchantment — Aura,,,C,{2}{G},"Enchant creature
Enchanted creature can't attack or block, and its activated abilities can't be activated.
At the beginning of the end step, if enchanted creature's power is 4 or greater, destroy Arachnus Web.",,,1\1
"Arashi, the Sky Asunder",SOK,G,Legendary Creature — Spirit,5\5,,R,{3}{G}{G},"{X}{G}, {T}: Arashi, the Sky Asunder deals X damage to target creature with flying.
Channel — {X}{G}{G}, Discard Arashi: Arashi deals X damage to each creature with flying.",,,1\1
"Arbalest Elite",M12,W,Creature — Human Archer,2\3,,U,{2}{W}{W},"{2}{W}, {T}: Arbalest Elite deals 3 damage to target attacking or blocking creature. Arbalest Elite doesn't untap during your next untap step.",,,1\1
"Arbiter of Knollridge",LRW,W,Creature — Giant Wizard,5\5,,R,{6}{W},"Vigilance
When Arbiter of Knollridge enters the battlefield, each player's life total becomes the highest life total among all players.",,,1\1
"Arbor Elf",WWK,G,Creature — Elf Druid,1\1,,C,{G},"{T}: Untap target Forest.",,,1\1
"Arc Blade",FUT,R,Sorcery,,,U,{3}{R}{R},"Arc Blade deals 2 damage to target creature or player. Exile Arc Blade with three time counters on it.
Suspend 3—{2}{R} Rather than cast this card from your hand, you may pay {2}{R} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost.",,,1\1
"Arc Runner",M11,R,Creature — Elemental Ox,5\1,,C,{2}{R},"Haste This creature can attack and {T} as soon as it comes under your control.
At the beginning of the end step, sacrifice Arc Runner.",,,1\1
"Arc Trail",SOM,R,Sorcery,,,U,{1}{R},"Arc Trail deals 2 damage to target creature or player and 1 damage to another target creature or player.",,,1\1
"Arcane Sanctum",ALA,Lnd,Land,,,U,,"Arcane Sanctum enters the battlefield tapped.
{T}: Add {W}, {U}, or {B} to your mana pool.",,,1\1
"Arcane Spyglass",DS,Art,Artifact,,,C,{4},"{2}, {T}, Sacrifice a land: Draw a card and put a charge counter on Arcane Spyglass.
Remove three charge counters from Arcane Spyglass: Draw a card.",,,1\1
"Arcane Teachings",10E,R,Enchantment — Aura,,,U,{2}{R},"Enchant creature Target a creature as you cast this. This card enters the battlefield attached to that creature.
Enchanted creature gets +2\+2 and has '{T}: This creature deals 1 damage to target creature or player.'",,,1\1
"Arcanis the Omnipotent",10E,U,Legendary Creature — Wizard,3\4,,R,{3}{U}{U}{U},"{T}: Draw three cards.
{2}{U}{U}: Return Arcanis the Omnipotent to its owner's hand.",,,1\1
"Arcanum Wings",FUT,U,Enchantment — Aura,,,U,{1}{U},"Enchant creature
Enchanted creature has flying.
Aura swap {2}{U} {2}{U}: Exchange this Aura with an Aura card in your hand.",,,1\1
"Arcbound Bruiser",DS,Art,Artifact Creature — Golem,0\0,,C,{5},"Modular 3 This enters the battlefield with three +1\+1 counters on it. When it dies, you may put its +1\+1 counters on target artifact creature.",,,1\1
"Arcbound Crusher",DS,Art,Artifact Creature — Juggernaut,0\0,,U,{4},"Trample
Whenever another artifact enters the battlefield, put a +1\+1 counter on Arcbound Crusher.
Modular 1 This enters the battlefield with a +1\+1 counter on it. When it dies, you may put its +1\+1 counters on target artifact creature.",,,1\1
"Arcbound Fiend",DS,Art,Artifact Creature — Horror,0\0,,U,{6},"Fear This creature can't be blocked except by artifact creatures and\or black creatures.
At the beginning of your upkeep, you may move a +1\+1 counter from target creature onto Arcbound Fiend.
Modular 3 This enters the battlefield with three +1\+1 counters on it. When it dies, you may put its +1\+1 counters on target artifact creature.",,,1\1
"Arcbound Hybrid",DS,Art,Artifact Creature — Beast,0\0,,C,{4},"Haste
Modular 2 This enters the battlefield with two +1\+1 counters on it. When it dies, you may put its +1\+1 counters on target artifact creature.",,,1\1
"Arcbound Lancer",DS,Art,Artifact Creature — Beast,0\0,,U,{7},"First strike
Modular 4 This enters the battlefield with four +1\+1 counters on it. When it dies, you may put its +1\+1 counters on target artifact creature.",,,1\1
"Arcbound Overseer",DS,Art,Artifact Creature — Golem,0\0,,R,{8},"At the beginning of your upkeep, put a +1\+1 counter on each creature with modular you control.
Modular 6 This enters the battlefield with six +1\+1 counters on it. When it dies, you may put its +1\+1 counters on target artifact creature.",,,1\1
"Arcbound Ravager",DS,Art,Artifact Creature — Beast,0\0,,R,{2},"Sacrifice an artifact: Put a +1\+1 counter on Arcbound Ravager.
Modular 1 This enters the battlefield with a +1\+1 counter on it. When it dies, you may put its +1\+1 counters on target artifact creature.",,,1\1
"Arcbound Reclaimer",DS,Art,Artifact Creature — Golem,0\0,,R,{4},"Remove a +1\+1 counter from Arcbound Reclaimer: Put target artifact card from your graveyard on top of your library.
Modular 2 This enters the battlefield with two +1\+1 counters on it. When it dies, you may put its +1\+1 counters on target artifact creature.",,,1\1
"Arcbound Slith",DS,Art,Artifact Creature — Slith,0\0,,U,{2},"Whenever Arcbound Slith deals combat damage to a player, put a +1\+1 counter on it.
Modular 1 This enters the battlefield with a +1\+1 counter on it. When it dies, you may put its +1\+1 counters on target artifact creature.",,,1\1
"Arcbound Stinger",DS,Art,Artifact Creature — Insect,0\0,,C,{2},"Flying
Modular 1 This enters the battlefield with a +1\+1 counter on it. When it dies, you may put its +1\+1 counters on target artifact creature.",,,1\1
"Arcbound Wanderer",FD,Art,Artifact Creature — Golem,0\0,,U,{6},"Modular—Sunburst This enters the battlefield with a +1\+1 counter on it for each color of mana spent to cast it. When it dies, you may put its +1\+1 counters on target artifact creature.",,,1\1
"Arcbound Worker",DS,Art,Artifact Creature — Construct,0\0,,C,{1},"Modular 1 This enters the battlefield with a +1\+1 counter on it. When it dies, you may put its +1\+1 counters on target artifact creature.",,,1\1
"Archdemon of Unx",ALA,B,Creature — Demon,6\6,,R,{5}{B}{B},"Flying, trample
At the beginning of your upkeep, sacrifice a non-Zombie creature, then put a 2\2 black Zombie creature token onto the battlefield.",,,1\1
"Architects of Will",ARB,Gld,Artifact Creature — Human Wizard,3\3,,C,{2}{U}{B},"When Architects of Will enters the battlefield, look at the top three cards of target player's library, then put them back in any order.
Cycling {ub} {ub}, Discard this card: Draw a card.",,,1\1
"Archive Trap",ZEN,U,Instant — Trap,,,R,{3}{U}{U},"If an opponent searched his or her library this turn, you may pay {0} rather than pay Archive Trap's mana cost.
Target opponent puts the top thirteen cards of his or her library into his or her graveyard.",,,1\1
"Archivist",9E,U,Creature — Human Wizard,1\1,,R,{2}{U}{U},"{T}: Draw a card.",,,1\1
"Archivist",8E,U,Creature — Human Wizard,1\1,,R,{2}{U}{U},"{T}: Draw a card.",,,1\1
"Archmage Ascension",ZEN,U,Enchantment,,,R,{2}{U},"At the beginning of each end step, if you drew two or more cards this turn, you may put a quest counter on Archmage Ascension.
As long as Archmage Ascension has six or more quest counters on it, if you would draw a card, you may instead search your library for a card, put that card into your hand, then shuffle your library.",,,1\1
"Archon of Justice",M12,W,Creature — Archon,4\4,,R,{3}{W}{W},"Flying
When Archon of Justice dies, exile target permanent.",,,1\1
"Archon of Justice",EVE,W,Creature — Archon,4\4,,R,{3}{W}{W},"Flying
When Archon of Justice dies, exile target permanent.",,,1\1
"Archon of Redemption",WWK,W,Creature — Archon,3\4,,R,{3}{W}{W},"Flying
Whenever Archon of Redemption or another creature with flying enters the battlefield under your control, you may gain life equal to that creature's power.",,,1\1
"Arc-Slogger",MR,R,Creature — Beast,4\5,,R,{3}{R}{R},"{R}, Exile the top ten cards of your library: Arc-Slogger deals 2 damage to target creature or player.",,,1\1
"Ardent Militia",8E,W,Creature — Human Soldier,2\5,,U,{4}{W},"Vigilance",,,1\1
"Ardent Plea",ARB,Gld,Enchantment,,,U,{1}{W}{U},"Exalted Whenever a creature you control attacks alone, that creature gets +1\+1 until end of turn.
Cascade When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom in a random order.",,,1\1
"Ardent Recruit",MBS,W,Creature — Human Soldier,1\1,,C,{W},"Metalcraft — Ardent Recruit gets +2\+2 as long as you control three or more artifacts.",,,1\1
"Arena",TSB,Lnd,Land,,,R,,"{3}, {T}: Tap target creature you control and target creature of an opponent's choice he or she controls. Those creatures fight each other. Each deals damage equal to its power to the other.",,,1\1
"Argent Mutation",NPH,U,Instant,,,U,{2}{U},"Target permanent becomes an artifact in addition to its other types until end of turn.
Draw a card.",,,1\1
"Argent Sphinx",SOM,U,Creature — Sphinx,4\3,,R,{2}{U}{U},"Flying
Metalcraft — {U}: Exile Argent Sphinx. Return it to the battlefield under your control at the beginning of the next end step. Activate this ability only if you control three or more artifacts.",,,1\1
"Argentum Armor",SOM,Art,Artifact — Equipment,,,R,{6},"Equipped creature gets +6\+6.
Whenever equipped creature attacks, destroy target permanent.
Equip {6}",,,1\1
"Arid Mesa",ZEN,Lnd,Land,,,R,,"{T}, Pay 1 life, Sacrifice Arid Mesa: Search your library for a Mountain or Plains card and put it onto the battlefield. Then shuffle your library.",,,1\1
